Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z,Driver,LapNumber,Time_seconds,SessionTime_seconds
2025-12-07 14:10:37.655,0 days 02:05:30.592000,4,204.90749706667128,0 days 00:01:04.978000,10960.853578971428,272.4892854857143,7,100.0,False,0,pos,4126.684850095952,0.7888068849510596,OnTrack,2214.0,-3180.0,-233.0,16,45.0,64.978,7530.592
2025-12-07 14:10:39.152,0 days 02:05:32.089000,4,151.5061111111163,0 days 00:01:06.475000,9813.0,221.0,7,0.0,True,0,car,4234.106666666665,0.8093403328839586,OnTrack,1626.0094418345761,-2284.1426479171123,-232.99904493912027,16,45.0,66.475,7532.089
2025-12-07 14:10:40.232,0 days 02:05:33.169000,4,143.50611111111448,0 days 00:01:07.555000,9536.0,138.0,4,1.0,True,0,car,4283.351111111111,0.8187533019461505,OnTrack,1577.879225161333,-1752.7009830512309,-230.96922188579194,16,45.0,67.555,7533.169
2025-12-07 14:10:41.475,0 days 02:05:34.412000,4,155.81694587241407,0 days 00:01:08.798000,7891.83236922529,104.0,3,27.27951394962045,False,0,pos,4322.358596404935,0.8262094984045933,OnTrack,1753.0,-1424.0,-234.0,16,45.0,68.798,7534.412
2025-12-07 14:10:42.715,0 days 02:05:35.652000,4,166.5927782577842,0 days 00:01:10.038000,9860.777609828572,126.02678628571428,3,70.89017622857143,False,0,pos,4362.097858834294,0.8338055724799921,OnTrack,2127.0,-1412.0,-233.0,16,45.0,70.038,7535.652
2025-12-07 14:10:44.672,0 days 02:05:37.609000,4,187.15916666667454,0 days 00:01:11.995000,8847.0,137.0,4,53.0,False,0,car,4435.835555555554,0.8479003737471185,OnTrack,2746.5352252697885,-1020.5740737214967,-230.1172952717199,16,45.0,71.995,7537.609
2025-12-07 14:10:45.975,0 days 02:05:38.912000,4,213.15250209346618,0 days 00:01:13.298000,10235.429939724349,160.85046885492213,4,61.44859343523358,False,0,pos,4490.222557394525,0.8582963315342582,OnTrack,2771.0,-539.0,-228.0,16,45.0,73.298,7538.912
2025-12-07 14:10:47.312,0 days 02:05:40.249000,4,246.7947222222292,0 days 00:01:14.635000,9866.0,154.0,4,50.0,False,0,car,4549.069722222221,0.8695448398313861,OnTrack,2394.536368538177,-56.34147823864947,-232.1704652550241,16,45.0,74.635,7540.249
2025-12-07 14:10:48.913,0 days 02:05:41.850000,4,282.50055555556355,0 days 00:01:16.236000,10674.0,195.0,5,100.0,False,0,car,4625.968333333331,0.8842438430485102,OnTrack,1700.8312758173734,-55.20645419388164,-231.998885900276,16,45.0,76.236,7541.85
2025-12-07 14:10:50.055,0 days 02:05:42.992000,4,283.74722222223033,0 days 00:01:17.378000,11030.9,230.3,5,100.0,False,0,pos,4695.361707055603,0.897508236369177,OnTrack,1023.0,-148.0,-232.0,16,45.0,77.378,7542.992
2025-12-07 14:10:51.255,0 days 02:05:44.192000,4,252.50916464000824,0 days 00:01:18.578000,11378.7062784,247.2875008,6,77.781248,False,0,pos,4776.228915608563,0.9129658284050373,OnTrack,231.0,-262.0,-225.0,16,45.0,78.578,7544.192
2025-12-07 14:10:52.592,0 days 02:05:45.529000,4,206.69305555556275,0 days 00:01:19.915000,10325.0,253.0,7,100.0,False,0,car,4869.511388888888,0.9307965714449554,OnTrack,-568.9032444092035,190.75999044102372,-219.3679452280343,16,45.0,79.915,7545.529
2025-12-07 14:10:53.735,0 days 02:05:46.672000,4,175.4455541866744,0 days 00:01:21.058000,9956.8060832,258.0,7,30.009355199999998,False,0,pos,4951.11772916715,0.9463954469117009,OnTrack,-980.0,902.0,-221.0,16,45.0,81.058,7546.672
2025-12-07 14:10:54.992,0 days 02:05:47.929000,4,183.5708333333414,0 days 00:01:22.315000,8472.0,140.0,4,4.0,True,0,car,5014.055833333334,0.9584259294165373,OnTrack,-1120.026244197267,1557.7968021840295,-221.98929842139793,16,45.0,82.315,7547.929
2025-12-07 14:10:56.255,0 days 02:05:49.192000,4,222.98750437334124,0 days 00:01:23.578000,8235.164447085714,127.66428708571429,4,46.43571931428571,False,0,pos,5058.767586102463,0.9669724842671453,OnTrack,-1009.0,1891.0,-222.0,16,45.0,83.578,7549.192
2025-12-07 14:10:57.592,0 days 02:05:50.529000,4,266.4794444444524,0 days 00:01:24.915000,11203.0,160.0,4,98.0,False,0,car,5112.686111111111,0.9772788937212714,OnTrack,-495.186010185992,1997.6095105148731,-222.4146288090038,16,45.0,84.915,7550.529
2025-12-07 14:10:58.952,0 days 02:05:51.889000,4,298.1794444444522,0 days 00:01:26.275000,11428.0,215.0,5,100.0,False,0,car,5186.319444444444,0.9913537461524861,OnTrack,234.82980540018377,2047.6722561791878,-236.45465151837786,16,45.0,86.275,7551.889
2025-12-07 14:27:26.377,0 days 02:22:19.314000,,1492.2897222222218,0 days 00:00:00,10829.88619702857,224.42142445714285,5,100.0,False,0,interpolation,0.6510588346553569,0.00012458021519873554,OnTrack,542.9124545679847,2077.129671903411,-239.00001426818787,63,57.0,0.0,8539.314
2025-12-07 14:27:27.676,0 days 02:22:20.613000,16,1472.3302777777774,0 days 00:00:01.299000,11845.0,252.0,6,100.0,False,0,car,87.78333333333333,0.01679735528559118,OnTrack,1431.9749433209495,2179.2044526023315,-239.65453268699113,63,57.0,1.299,8540.613
2025-12-07 14:27:29.015,0 days 02:22:21.952000,16,1456.4933333333333,0 days 00:00:02.638000,11144.357142857143,270.7857142857143,7,100.0,False,0,pos,186.2592929877684,0.03564074637811165,OnTrack,2370.0,2286.0,-239.0,63,57.0,2.638,8541.952
2025-12-07 14:27:30.355,0 days 02:22:23.292000,16,1446.7647222222222,0 days 00:00:03.978000,11054.0,281.0,7,100.0,True,0,car,289.9213888888889,0.0554765054952578,OnTrack,3476.6267164038027,2411.7620033775897,-236.89183794317313,63,57.0,3.978,8543.292
2025-12-07 14:27:31.556,0 days 02:22:24.493000,16,1467.0972222222224,0 days 00:00:05.179000,10694.0,181.0,4,0.0,True,0,car,360.685,0.06901713413157534,OnTrack,4159.874933545547,2526.2933973195773,-233.64111400430173,63,57.0,5.179,8544.493
2025-12-07 14:27:32.955,0 days 02:22:25.892000,16,1516.6602777777775,0 days 00:00:06.578000,10240.0,157.0,4,54.0,False,0,car,422.9086111111111,0.08092363236190522,OnTrack,4394.905470846192,3000.146586217392,-230.00352745294288,63,57.0,6.578,8545.892
2025-12-07 14:27:34.196,0 days 02:22:27.133000,16,1558.5133333333333,0 days 00:00:07.819000,10580.0,190.0,5,100.0,False,0,car,483.9724999999999,0.09260821755408137,OnTrack,4328.729351652854,3682.511536142536,-228.6261673177482,63,57.0,7.819,8547.133
2025-12-07 14:27:35.636,0 days 02:22:28.573000,16,1593.9647222222225,0 days 00:00:09.259000,11150.0,231.0,6,100.0,False,0,car,570.8222222222222,0.10922692619985587,OnTrack,4144.4769408937655,4431.119541124331,-212.83066730251795,63,57.0,9.259,8548.573
2025-12-07 14:27:36.875,0 days 02:22:29.812000,16,1616.3461121955563,0 days 00:00:10.498000,10577.8249472,250.42500022857143,6,100.0,False,0,pos,654.9860000502177,0.12533167894359315,OnTrack,3766.0,5147.0,-180.0,63,57.0,10.498,8549.812
2025-12-07 14:27:38.076,0 days 02:22:31.013000,16,1634.3186111111117,0 days 00:00:11.699000,10911.0,265.0,7,100.0,False,0,car,741.4130555555554,0.14186951024350578,OnTrack,2889.154145493712,5489.894917910187,-142.08182835253803,63,57.0,11.699,8551.013
2025-12-07 14:27:39.555,0 days 02:22:32.492000,16,1652.5733333333344,0 days 00:00:13.178000,11050.0,268.0,7,81.0,False,0,car,851.6163888888887,0.1629569362202261,OnTrack,2182.784084822586,6227.631640189747,-129.76766108686334,63,57.0,13.178,8552.492
2025-12-07 14:27:40.795,0 days 02:22:33.732000,16,1636.684444444446,0 days 00:00:14.418000,11135.0,271.0,7,100.0,False,0,car,944.3386111111107,0.18069934870782287,OnTrack,2217.029032194842,7153.22466308279,-141.35148854480929,63,57.0,14.418,8553.732
2025-12-07 14:27:42.116,0 days 02:22:35.053000,16,1575.9122222222234,0 days 00:00:15.739000,11616.0,283.0,7,100.0,False,0,car,1046.426111111111,0.20023380864005516,OnTrack,2386.19170609246,8161.1789235013175,-178.45403852594401,63,57.0,15.739,8555.053
2025-12-07 14:27:43.596,0 days 02:22:36.533000,16,1485.2655555555568,0 days 00:00:17.219000,10458.0,293.0,8,100.0,False,0,car,1165.2936111111107,0.22297912433487202,OnTrack,2409.138930329614,9345.631734112236,-208.55616386752286,63,57.0,17.219,8556.533
2025-12-07 14:27:44.655,0 days 02:22:37.592000,16,1423.0366630755575,0 days 00:00:18.278000,10611.750006857143,297.85000045714287,8,100.0,False,0,pos,1252.2736462796604,0.23962276838438046,OnTrack,2357.0,10206.0,-211.0,63,57.0,18.278,8557.592
2025-12-07 14:27:46.095,0 days 02:22:39.032000,16,1357.988611111113,0 days 00:00:19.718000,8596.5,186.625,8,0.0,True,0,pos,1354.4451710916542,0.2591733064782212,OnTrack,2243.0,11251.0,-206.0,63,57.0,19.718,8559.032
2025-12-07 14:27:47.475,0 days 02:22:40.412000,16,1354.1719444444468,0 days 00:00:21.098000,7648.428571428572,110.14285714285714,3,0.0,True,0,pos,1406.056372829382,0.26904911842777424,OnTrack,2001.0,11701.0,-202.0,63,57.0,21.098,8560.412
2025-12-07 14:27:48.835,0 days 02:22:41.772000,16,1389.1366688355579,0 days 00:00:22.458000,7035.8250752,92.4958336,3,21.916672000000002,False,0,pos,1442.8456509170062,0.27608875284666434,OnTrack,1657.0,11726.0,-205.0,63,57.0,22.458,8561.772
2025-12-07 14:27:50.116,0 days 02:22:43.053000,16,1433.8811111111136,0 days 00:00:23.739000,9107.0,119.0,3,67.0,False,0,car,1480.416666666666,0.28327797289588685,OnTrack,1417.0465527104705,11448.292130807959,-211.82211467720936,63,57.0,23.739,8563.053
2025-12-07 14:27:51.196,0 days 02:22:44.133000,16,1467.0811111111134,0 days 00:00:24.819000,10511.0,168.0,3,100.0,False,0,car,1523.9611111111103,0.29161020950929506,OnTrack,1286.689534733618,11091.457395705911,-221.54524609964062,63,57.0,24.819,8564.133
2025-12-07 14:27:52.356,0 days 02:22:45.293000,16,1491.5016666666693,0 days 00:00:25.979000,11470.0,212.0,5,100.0,False,0,car,1587.1855555555549,0.30370821736273107,OnTrack,1079.4086325124563,10430.258384920016,-229.99677388969448,63,57.0,25.979,8565.293
2025-12-07 14:27:53.675,0 days 02:22:46.612000,16,1510.6636111111134,0 days 00:00:27.298000,11685.0,243.0,6,100.0,False,0,car,1672.5891666666657,0.3200502124093131,OnTrack,826.8376567758148,9640.15507749632,-216.57424553524427,63,57.0,27.298,8566.612
2025-12-07 14:27:55.095,0 days 02:22:48.032000,16,1524.0261115911123,0 days 00:00:28.718000,11187.7281864,271.796876,7,100.0,False,0,pos,1776.2572852393619,0.3398871239656567,OnTrack,476.0,8633.0,-213.0,63,57.0,28.718,8568.032
2025-12-07 14:27:56.395,0 days 02:22:49.332000,16,1531.8997224888906,0 days 00:00:30.018000,11310.217614628571,286.55714377142857,7,100.0,False,0,pos,1877.6404284807527,0.35928680511616706,OnTrack,167.0,7750.0,-214.0,63,57.0,30.018,8569.332
2025-12-07 14:27:57.716,0 days 02:22:50.653000,16,1535.7033333333343,0 days 00:00:31.339000,10672.0,299.0,8,100.0,False,0,car,1985.865277777777,0.3799956478468108,OnTrack,-189.25427619526295,6730.033995214652,-212.792499257215,63,57.0,31.339,8570.653
2025-12-07 14:27:58.876,0 days 02:22:51.813000,16,1517.160000000001,0 days 00:00:32.499000,10841.2,306.0,8,100.0,False,0,pos,2083.7952688392807,0.398734567759188,OnTrack,-540.0,5728.0,-213.0,63,57.0,32.499,8571.813
2025-12-07 14:28:00.395,0 days 02:22:53.332000,16,1461.9069444444444,0 days 00:00:34.018000,11086.0,310.0,8,100.0,False,0,pos,2213.9580555555553,0.4236412384267699,OnTrack,-891.0,4723.0,-213.0,63,57.0,34.018,8573.332
2025-12-07 14:28:01.675,0 days 02:22:54.612000,16,1407.294722222222,0 days 00:00:35.298000,11155.0,314.0,8,100.0,False,0,car,2324.9908333333337,0.4448873787344908,OnTrack,-1292.9352967651198,3585.209915188681,-222.79099743947583,63,57.0,35.298,8574.612
2025-12-07 14:28:02.795,0 days 02:22:55.732000,16,1365.3483333333338,0 days 00:00:36.418000,11206.4,314.0,8,100.0,False,0,pos,2422.6133958069436,0.4635674721359609,OnTrack,-1624.0,2672.0,-235.0,63,57.0,36.418,8575.732
2025-12-07 14:28:04.236,0 days 02:22:57.173000,16,1333.2955555555554,0 days 00:00:37.859000,8309.0,239.0,8,0.0,True,0,car,2537.7127777777782,0.48559175782553077,OnTrack,-2060.416821053677,1473.7449811509896,-234.99776817877623,63,57.0,37.859,8577.173
2025-12-07 14:28:05.396,0 days 02:22:58.333000,16,1357.4177777777786,0 days 00:00:39.019000,8950.0,115.0,4,0.0,True,0,car,2590.346111111111,0.49566315482418205,OnTrack,-2190.8438707136397,953.4548897139503,-234.02104839612159,63,57.0,39.019,8578.333
2025-12-07 14:28:06.735,0 days 02:22:59.672000,16,1423.8447222222233,0 days 00:00:40.358000,5421.125,68.0625,2,0.0,True,0,pos,2621.2361656194453,0.501573971839953,OnTrack,-2151.0,644.0,-230.0,63,57.0,40.358,8579.672
2025-12-07 14:28:08.155,0 days 02:23:01.092000,16,1508.1513888888908,0 days 00:00:41.778000,6057.0,65.0,2,25.0,False,0,car,2645.6149999999993,0.506238865812295,OnTrack,-1921.45173762258,581.7315558013156,-226.8075896159854,63,57.0,41.778,8581.092
2025-12-07 14:28:09.435,0 days 02:23:02.372000,16,1567.543612853335,0 days 00:00:43.058000,6890.9562848,92.2468752,2,23.7531248,False,0,pos,2675.8580465922396,0.5120258777568011,OnTrack,-1650.0,599.0,-222.0,63,57.0,43.058,8582.372
2025-12-07 14:28:10.796,0 days 02:23:03.733000,16,1588.034722222225,0 days 00:00:44.419000,8535.0,112.0,3,60.0,False,0,car,2713.6761111111105,0.519262370628685,OnTrack,-1436.4833901116892,310.08053881865175,-211.17352769124653,63,57.0,44.419,8583.733
2025-12-07 14:28:11.996,0 days 02:23:04.933000,16,1576.7125000000028,0 days 00:00:45.619000,11302.0,161.0,3,100.0,False,0,car,2760.2872222222218,0.5281814144136423,OnTrack,-1326.102952077752,-127.1849811586202,-206.99125093735333,63,57.0,45.619,8584.933
2025-12-07 14:28:13.355,0 days 02:23:06.292000,16,1548.1569444444467,0 days 00:00:46.978000,11312.0,212.0,5,100.0,False,0,car,2833.974444444444,0.5422814765174013,OnTrack,-1094.4151116335154,-797.0740740117568,-212.8695482051947,63,57.0,46.978,8586.292
2025-12-07 14:28:14.695,0 days 02:23:07.632000,16,1510.048610896708,0 days 00:00:48.318000,11027.030129517949,248.29648263831714,6,100.0,False,0,pos,2921.3251475517336,0.5589960479380128,OnTrack,-624.0,-1520.0,-224.0,63,57.0,48.318,8587.632
2025-12-07 14:28:15.995,0 days 02:23:08.932000,16,1464.9608333333358,0 days 00:00:49.618000,11228.0,270.0,7,100.0,False,0,car,3015.7033333333334,0.5770553293253269,OnTrack,51.98152281047169,-2169.6185971672903,-227.79532156056484,63,57.0,49.618,8588.932
2025-12-07 14:28:17.355,0 days 02:23:10.292000,16,1416.8536087111145,0 days 00:00:50.978000,11730.6416896,284.9875008,7,100.0,False,0,pos,3121.2551619755714,0.597252689113603,OnTrack,857.0,-2849.0,-228.0,63,57.0,50.978,8590.292
2025-12-07 14:28:18.456,0 days 02:23:11.393000,16,1372.3436111111141,0 days 00:00:52.079000,10562.25,295.125,8,100.0,False,0,pos,3210.4105807116093,0.6143125931668958,OnTrack,1625.0,-3497.0,-229.0,63,57.0,52.079,8591.393
2025-12-07 14:28:19.855,0 days 02:23:12.792000,16,1323.362777777781,0 days 00:00:53.478000,10790.0,303.0,8,100.0,False,0,pos,3327.102458669139,0.6366416032257012,OnTrack,2456.0,-4138.0,-229.0,63,57.0,53.478,8592.792
2025-12-07 14:28:21.095,0 days 02:23:14.032000,16,1294.0991654933364,0 days 00:00:54.718000,10907.339286857143,305.06785737142854,8,100.0,False,0,pos,3431.8591781634955,0.656686818747627,OnTrack,3362.0,-4659.0,-230.0,63,57.0,54.718,8594.032
2025-12-07 14:28:22.916,0 days 02:23:15.853000,16,1276.459444444446,0 days 00:00:56.539000,10921.0,232.0,6,0.0,True,0,car,3574.4244444444444,0.6839667059217984,OnTrack,4814.463762376553,-5262.407550944477,-229.03679555232483,63,57.0,56.539,8595.853
2025-12-07 14:28:24.175,0 days 02:23:17.112000,16,1294.7669452895057,0 days 00:00:57.798000,9791.91684607944,184.46814253174827,5,0.0,True,0,pos,3644.4474884578735,0.697365626922051,OnTrack,5406.0,-5287.0,-234.0,63,57.0,57.798,8597.112
2025-12-07 14:28:25.596,0 days 02:23:18.533000,16,1307.3775000000014,0 days 00:00:59.219000,9015.0,162.0,5,54.0,False,0,car,3710.6847222222223,0.7100401325078628,OnTrack,5794.803956010718,-4758.823773215281,-231.74748627966628,63,57.0,59.219,8598.533
2025-12-07 14:28:26.955,0 days 02:23:19.892000,16,1292.1225000000013,0 days 00:01:00.578000,9801.0,176.0,5,77.0,False,0,car,3774.3822222222225,0.7222286596197361,OnTrack,5571.7686146425995,-4115.3662040903,-221.73883458707587,63,57.0,60.578,8599.892
2025-12-07 14:28:28.235,0 days 02:23:21.172000,16,1268.9897222222235,0 days 00:01:01.858000,11801.0,212.0,5,100.0,False,0,pos,3844.3338888888893,0.7356139225529343,OnTrack,5032.0,-3808.0,-223.0,63,57.0,61.858,8601.172
2025-12-07 14:28:29.756,0 days 02:23:22.693000,16,1249.6744444444457,0 days 00:01:03.379000,11684.0,247.0,6,100.0,False,0,car,3942.9877777777783,0.754491360433761,OnTrack,3900.99328643639,-3670.1025446123786,-227.94963352617887,63,57.0,63.379,8602.693
2025-12-07 14:28:31.036,0 days 02:23:23.973000,16,1239.766944444445,0 days 00:01:04.659000,10767.0,262.0,7,100.0,False,0,car,4034.945000000001,0.7720873900454117,OnTrack,2991.4057757818837,-3580.5553626387277,-231.9489719174718,63,57.0,64.659,8603.973
2025-12-07 14:28:32.676,0 days 02:23:25.613000,16,1236.533611111112,0 days 00:01:06.299000,11100.0,269.0,7,100.0,False,0,car,4156.445000000001,0.7953364350486316,OnTrack,2007.7014070140801,-3016.761154248553,-232.283258177939,63,57.0,66.299,8605.613
2025-12-07 14:28:34.076,0 days 02:23:27.013000,16,1251.090000000001,0 days 00:01:07.699000,9231.0,191.0,7,0.0,True,0,car,4250.201111111111,0.8132766823453319,OnTrack,1606.23283486949,-2188.5617898453825,-232.995956389337,63,57.0,67.699,8607.013
2025-12-07 14:28:35.455,0 days 02:23:28.392000,16,1278.030834184289,0 days 00:01:09.078000,8707.41818499262,120.36401476444793,3,0.0,True,0,pos,4307.6132609237675,0.824262506664065,OnTrack,1602.0,-1600.0,-231.0,63,57.0,69.078,8608.392
2025-12-07 14:28:37.356,0 days 02:23:30.293000,16,1304.7561111111136,0 days 00:01:10.979000,8658.0,112.0,3,54.0,False,0,car,4364.471944444444,0.8351424251167073,OnTrack,2067.954135879143,-1406.5119670906581,-232.99691918579458,63,57.0,70.979,8610.293
2025-12-07 14:28:38.716,0 days 02:23:31.653000,16,1327.178333333336,0 days 00:01:12.339000,8427.0,136.0,3,19.0,False,0,car,4415.327499999999,0.8448736440448956,OnTrack,2567.762936053126,-1270.3069981734525,-231.32993300187428,63,57.0,72.339,8611.653
2025-12-07 14:28:39.995,0 days 02:23:32.932000,16,1361.8694444444466,0 days 00:01:13.618000,8386.833333333334,132.33333333333334,4,39.0,False,0,pos,4462.339770900917,0.8538694498216778,OnTrack,2761.0,-907.0,-227.0,63,57.0,73.618,8612.932
2025-12-07 14:28:41.335,0 days 02:23:34.272000,16,1402.291945809072,0 days 00:01:14.958000,8914.174431735712,144.3146416079036,4,22.090340902747094,False,0,pos,4514.784156468019,0.8639046916341533,OnTrack,2739.0,-405.0,-231.0,63,57.0,74.958,8614.272
2025-12-07 14:28:42.636,0 days 02:23:35.573000,16,1447.9897222222244,0 days 00:01:16.259000,8902.0,137.0,4,53.0,False,0,car,4564.451111111111,0.8734084715820553,OnTrack,2415.659804218897,-67.83723971887443,-231.99670946394195,63,57.0,76.259,8615.573
2025-12-07 14:28:43.916,0 days 02:23:36.853000,16,1485.795000000002,0 days 00:01:17.539000,11587.0,179.0,4,100.0,False,0,car,4621.278333333333,0.8842823699100588,OnTrack,1813.430300911612,-37.55875431093838,-231.95834525459784,63,57.0,77.539,8616.853
2025-12-07 14:28:45.116,0 days 02:23:38.053000,16,1507.7283333333362,0 days 00:01:18.739000,10947.0,220.0,5,100.0,False,0,car,4689.322777777777,0.8973026855570382,OnTrack,1182.2878302490226,-125.34599090751574,-231.9612089773505,63,57.0,78.739,8618.053
2025-12-07 14:28:46.715,0 days 02:23:39.652000,16,1527.1172222222258,0 days 00:01:20.338000,11616.0,245.0,6,100.0,False,0,pos,4794.953888888889,0.917515216058786,OnTrack,149.0,-258.0,-223.0,63,57.0,80.338,8619.652
2025-12-07 14:28:48.036,0 days 02:23:40.973000,16,1543.3730555555576,0 days 00:01:21.659000,11844.0,249.0,6,100.0,False,0,car,4885.866666666668,0.9349113910540396,OnTrack,-615.522754669022,266.20416659404935,-220.13243869869555,63,57.0,81.659,8620.973
2025-12-07 14:28:49.455,0 days 02:23:42.392000,16,1565.157779448892,0 days 00:01:23.078000,9734.4963648,201.107136,7,0.0,True,0,pos,4980.3577694284995,0.9529922791241113,OnTrack,-1056.0,1103.0,-222.0,63,57.0,83.078,8622.392
2025-12-07 14:28:50.895,0 days 02:23:43.832000,16,1577.330833315559,0 days 00:01:24.518000,7879.166656,129.7624992,4,0.0,True,0,pos,5039.422085293805,0.964294245689024,OnTrack,-1116.0,1646.0,-223.0,63,57.0,84.518,8623.832
2025-12-07 14:28:52.755,0 days 02:23:45.692000,16,1564.0308318790342,0 days 00:01:26.378000,9253.513943977714,142.75188278666542,4,74.54386325110966,False,0,pos,5105.507121750544,0.9769396282949677,OnTrack,-597.0,1984.0,-222.0,63,57.0,86.378,8625.692
2025-12-07 14:28:54.135,0 days 02:23:47.072000,16,1539.240277777781,0 days 00:01:27.758000,10810.333333333334,197.5,5,100.0,False,0,pos,5172.989273663909,0.9898523491735518,OnTrack,25.0,2037.0,-234.0,63,57.0,87.758,8627.072
